date,GBP/USD_O,GBP/USD_H,GBP/USD_L,GBP/USD_C
2004-10-07,1.7762,1.7841,1.7762,1.782
2004-10-06,1.7826,1.7885,1.7742,1.7789
2004-10-05,1.7839,1.7877,1.7798,1.7825
2004-10-04,1.7968,1.7978,1.7812,1.7838
2004-10-01,1.8115,1.8115,1.7921,1.7978
2004-09-30,1.812,1.8128,1.7948,1.8119
2004-09-29,1.7998,1.8135,1.7956,1.7992
2004-09-28,1.8121,1.8161,1.8071,1.8128
2004-09-27,1.8071,1.8099,1.8026,1.8091
2004-09-24,1.7971,1.8091,1.7947,1.8042
2004-09-23,1.7967,1.8046,1.7913,1.7962
2004-09-22,1.7976,1.8007,1.7869,1.7932
2004-09-21,1.785,1.8012,1.7834,1.7963
2004-09-20,1.7921,1.7924,1.781,1.7862
2004-09-17,1.7941,1.797,1.7891,1.7927
2004-09-16,1.7762,1.795,1.7755,1.7927
2004-09-15,1.797,1.7976,1.7735,1.7762
2004-09-14,1.7948,1.8035,1.7936,1.7972
2004-09-13,1.7983,1.8013,1.7927,1.797
2004-09-10,1.7841,1.802,1.7813,1.7961
2004-09-09,1.7863,1.7905,1.7809,1.7896
2004-09-08,1.7881,1.7905,1.7711,1.7855
2004-09-07,1.774,1.7846,1.7704,1.7733
2004-09-06,1.7805,1.7819,1.774,1.7791
2004-09-03,1.7884,1.7932,1.7767,1.7776
2004-09-02,1.7921,1.7972,1.7862,1.7911
2004-09-01,1.802,1.8042,1.7888,1.7927
2004-08-31,1.7957,1.8064,1.79,1.802
2004-08-30,1.7934,1.7976,1.7848,1.7956
2004-08-27,1.7948,1.8035,1.7891,1.7891
2004-08-26,1.7963,1.7991,1.7913,1.7956
2004-08-25,1.7913,1.8012,1.7891,1.7956
2004-08-24,1.8072,1.8092,1.7878,1.7924
2004-08-23,1.8078,1.8201,1.8061,1.8071
2004-08-20,1.8312,1.8336,1.817,1.8176
2004-08-19,1.8236,1.8344,1.8193,1.8322
2004-08-18,1.8272,1.8301,1.8202,1.8222
2004-08-17,1.8271,1.8437,1.8257,1.827
2004-08-16,1.8406,1.8478,1.8371,1.8401
2004-08-13,1.8244,1.8445,1.8128,1.8421
2004-08-12,1.8244,1.8359,1.819,1.8229
2004-08-11,1.8291,1.8322,1.8242,1.8293
2004-08-10,1.8393,1.8416,1.8243,1.8266
2004-08-09,1.8401,1.8442,1.8379,1.8402
2004-08-06,1.8242,1.8465,1.8197,1.8408
2004-08-05,1.8242,1.8298,1.8179,1.8234
2004-08-04,1.8243,1.8271,1.8142,1.825
2004-08-03,1.8255,1.8286,1.8164,1.8243
2004-08-02,1.8278,1.8336,1.8186,1.8256
2004-07-30,1.8156,1.8244,1.8114,1.82
2004-07-29,1.8156,1.8286,1.8078,1.8165
2004-07-28,1.8233,1.8257,1.8142,1.824
2004-07-27,1.8213,1.8449,1.8193,1.8221
2004-07-26,1.8414,1.8423,1.8301,1.8415
2004-07-23,1.8423,1.8451,1.8293,1.8307
2004-07-22,1.8423,1.8494,1.8349,1.8444
2004-07-21,1.8372,1.8545,1.8319,1.8428
2004-07-20,1.8528,1.8688,1.8487,1.8517
2004-07-19,1.868,1.8773,1.8665,1.8679
2004-07-16,1.8508,1.8758,1.8473,1.8724
2004-07-15,1.8508,1.8573,1.8473,1.8524
2004-07-14,1.8559,1.8621,1.8528,1.8559
2004-07-13,1.8566,1.8658,1.8514,1.8572
2004-07-12,1.86,1.8665,1.8563,1.8642
2004-07-09,1.8513,1.8588,1.8484,1.8574
2004-07-08,1.8549,1.8588,1.8464,1.8514
2004-07-07,1.8422,1.8581,1.8388,1.855
2004-07-06,1.8293,1.8442,1.8272,1.8423
2004-07-05,1.8312,1.8365,1.8266,1.829
2004-07-02,1.8201,1.836,1.8163,1.8329
2004-07-01,1.8194,1.8213,1.8113,1.8197
2004-06-30,1.807,1.814,1.8006,1.813
2004-06-29,1.8295,1.8299,1.8042,1.8085
2004-06-28,1.8257,1.8337,1.82,1.8294
2004-06-25,1.8236,1.8266,1.8166,1.8253
2004-06-24,1.8165,1.8288,1.8096,1.8254
2004-06-23,1.8183,1.828,1.8134,1.8161
2004-06-22,1.8297,1.8347,1.8172,1.8188
2004-06-21,1.8382,1.8407,1.8273,1.8297
2004-06-18,1.8361,1.8403,1.8247,1.8389
2004-06-17,1.8281,1.8385,1.8238,1.8363
2004-06-16,1.8314,1.8352,1.8227,1.8271
2004-06-15,1.8128,1.8317,1.8101,1.8312
2004-06-14,1.8179,1.8186,1.8037,1.812
2004-06-11,1.8427,1.8428,1.8156,1.8171
2004-06-10,1.8285,1.8443,1.8184,1.8425
2004-06-09,1.8342,1.8377,1.824,1.8285
2004-06-08,1.8399,1.8455,1.8321,1.8341
2004-06-07,1.8421,1.8477,1.8343,1.84
2004-06-04,1.84,1.8447,1.8314,1.8401
2004-06-03,1.8337,1.843,1.8279,1.8387
2004-06-02,1.8397,1.8486,1.83,1.8347
2004-06-01,1.832,1.8412,1.8273,1.8391
2004-05-31,1.8344,1.8369,1.8296,1.8318
2004-05-28,1.8377,1.8423,1.8287,1.8322
2004-05-27,1.8144,1.8399,1.8098,1.8365
2004-05-26,1.8107,1.82,1.8086,1.8143
2004-05-25,1.7911,1.8143,1.7891,1.81
2004-05-24,1.7869,1.7934,1.7818,1.7913
2004-05-21,1.7754,1.7956,1.773,1.7884
2004-05-20,1.7826,1.7834,1.7632,1.7759
2004-05-19,1.7668,1.7856,1.7626,1.7833
2004-05-18,1.7683,1.7713,1.7609,1.7659
2004-05-17,1.76,1.7745,1.7568,1.7673
2004-05-14,1.7615,1.7644,1.7477,1.7591
2004-05-13,1.773,1.7752,1.7575,1.7616
2004-05-12,1.757,1.7802,1.7551,1.7732
2004-05-11,1.7761,1.7773,1.7528,1.7564
2004-05-10,1.7854,1.7876,1.77,1.7768
2004-05-07,1.7948,1.8028,1.7818,1.7875
2004-05-06,1.7927,1.7984,1.787,1.7941
2004-05-05,1.7985,1.8018,1.7869,1.7926
2004-05-04,1.7704,1.7944,1.7699,1.7918
2004-05-03,1.7786,1.7794,1.7684,1.771
2004-04-30,1.7738,1.7805,1.7656,1.7784
2004-04-29,1.7719,1.7811,1.7575,1.7731
2004-04-28,1.7921,1.7971,1.7697,1.7704
2004-04-27,1.7869,1.7941,1.7812,1.7913
2004-04-26,1.771,1.7896,1.7661,1.7853
2004-04-23,1.7726,1.7813,1.7637,1.7731
2004-04-22,1.7726,1.7766,1.7619,1.7748
2004-04-21,1.7869,1.7869,1.7653,1.7734
2004-04-20,1.8071,1.8071,1.7812,1.7839
2004-04-19,1.7983,1.8142,1.7956,1.8068
2004-04-16,1.7898,1.8056,1.7828,1.7956
2004-04-15,1.79,1.7992,1.7755,1.7912
2004-04-14,1.8186,1.8186,1.7841,1.7899
2004-04-13,1.8384,1.8423,1.8122,1.8172
2004-04-12,1.8329,1.8402,1.8301,1.8371
2004-04-09,1.832,1.8346,1.8293,1.8325
2004-04-08,1.8336,1.8466,1.8277,1.8306
2004-04-07,1.8385,1.8439,1.8331,1.8385
2004-04-06,1.8209,1.8444,1.8186,1.8427
2004-04-05,1.8286,1.8306,1.81,1.8233
2004-04-02,1.8545,1.8568,1.8276,1.8276
2004-04-01,1.843,1.8602,1.843,1.8566
2004-03-31,1.843,1.846,1.8243,1.8424
2004-03-30,1.8251,1.8301,1.8251,1.8264
2004-03-29,1.8173,1.8226,1.8058,1.819
2004-03-26,1.8077,1.8236,1.7999,1.8156
2004-03-25,1.8078,1.8262,1.7984,1.8062
2004-03-24,1.8229,1.8538,1.8221,1.8235
2004-03-23,1.8479,1.8537,1.8401,1.8528
2004-03-22,1.8457,1.8496,1.8324,1.8324
2004-03-19,1.8328,1.8367,1.8323,1.8328
2004-03-18,1.8322,1.8401,1.8147,1.8355
2004-03-17,1.817,1.8183,1.8062,1.8163
2004-03-16,1.8113,1.8197,1.7999,1.812
2004-03-15,1.8022,1.8118,1.7941,1.8041
2004-03-12,1.8087,1.8153,1.7901,1.8016
2004-03-11,1.8035,1.8151,1.792,1.8099
2004-03-10,1.8313,1.8313,1.8018,1.8025
2004-03-09,1.8344,1.8431,1.8214,1.8249
2004-03-08,1.8457,1.8545,1.8415,1.8494
2004-03-05,1.8228,1.8494,1.8171,1.8459
2004-03-04,1.8228,1.8374,1.8193,1.8206
2004-03-03,1.8407,1.841,1.815,1.83
2004-03-02,1.8638,1.8645,1.8345,1.8394
2004-03-01,1.8674,1.875,1.8638,1.8694
2004-02-27,1.8602,1.8686,1.8602,1.8679
2004-02-26,1.8707,1.8776,1.8611,1.8618
2004-02-25,1.8897,1.8998,1.8686,1.8711
2004-02-24,1.8617,1.8989,1.8617,1.8895
2004-02-23,1.8602,1.9098,1.8286,1.8682
2004-02-20,1.8944,1.8997,1.8561,1.8589
2004-02-19,1.8874,1.8978,1.8835,1.8944
2004-02-18,1.9028,1.914,1.8865,1.887
2004-02-17,1.8888,1.9082,1.8865,1.9031
2004-02-16,1.8845,1.8917,1.8808,1.8887
2004-02-13,1.889,1.8984,1.8781,1.8846
2004-02-12,1.8865,1.8952,1.883,1.894
2004-02-11,1.8696,1.8938,1.8639,1.8927
2004-02-10,1.8568,1.8732,1.8557,1.8675
2004-02-09,1.8565,1.8628,1.8428,1.8602
2004-02-06,1.8329,1.8516,1.83,1.8464
2004-02-05,1.8328,1.8423,1.8299,1.8341
2004-02-04,1.8327,1.8401,1.8279,1.8319
2004-02-03,1.8373,1.8423,1.8171,1.8388
2004-02-02,1.8173,1.8609,1.8133,1.8221
2004-01-30,1.8144,1.8259,1.8056,1.8243
2004-01-29,1.8229,1.8266,1.8082,1.8169
2004-01-28,1.8257,1.838,1.8121,1.8154
2004-01-27,1.8107,1.8292,1.8014,1.8279
2004-01-26,1.8227,1.8307,1.8104,1.8134
2004-01-23,1.8445,1.8522,1.8169,1.8257
2004-01-22,1.8292,1.8479,1.8292,1.8456
2004-01-21,1.8179,1.8372,1.8143,1.8313
2004-01-20,1.7838,1.8215,1.7819,1.8208
2004-01-19,1.7968,1.802,1.782,1.7838
2004-01-16,1.8209,1.8265,1.7927,1.7977
2004-01-15,1.8221,1.8355,1.8173,1.8241
2004-01-14,1.842,1.8488,1.8316,1.8337
2004-01-13,1.8424,1.8538,1.8398,1.8473
2004-01-12,1.8451,1.8575,1.8444,1.8458
2004-01-09,1.8313,1.8493,1.8272,1.8472
2004-01-08,1.833,1.8364,1.8099,1.8341
2004-01-07,1.8193,1.8258,1.8115,1.817
2004-01-06,1.8234,1.8279,1.8041,1.8206
2004-01-05,1.7913,1.8104,1.7912,1.8078
2004-01-02,1.7925,1.7946,1.7782,1.7924
2004-01-01,1.7846,1.7882,1.7802,1.7834
2003-12-31,1.7848,1.7942,1.7749,1.785
2003-12-30,1.7775,1.7817,1.7713,1.7763
2003-12-29,1.772,1.7769,1.7697,1.7735
2003-12-26,1.7732,1.7759,1.769,1.7703
2003-12-25,1.7745,1.7759,1.7733,1.7747
2003-12-24,1.767,1.7759,1.7625,1.7745
2003-12-23,1.7632,1.7668,1.7618,1.7631
2003-12-22,1.7632,1.768,1.7594,1.7631
2003-12-19,1.7711,1.774,1.761,1.7647
2003-12-18,1.7711,1.774,1.7626,1.771
2003-12-17,1.7654,1.7697,1.7476,1.7651
2003-12-16,1.7551,1.7554,1.7425,1.7545
2003-12-15,1.7375,1.748,1.7351,1.7468
2003-12-12,1.7466,1.7509,1.7424,1.7451
2003-12-11,1.746,1.7467,1.7367,1.7461
2003-12-10,1.7424,1.7475,1.7346,1.7424
2003-12-09,1.7454,1.7472,1.7316,1.7458
2003-12-08,1.7322,1.7359,1.7263,1.7338
2003-12-05,1.722,1.7315,1.7187,1.7294
2003-12-04,1.7215,1.7286,1.7173,1.7213
2003-12-03,1.7264,1.7316,1.7243,1.728
2003-12-02,1.7286,1.7311,1.7159,1.73
2003-12-01,1.7193,1.7273,1.7178,1.7188
2003-11-28,1.7128,1.7244,1.7123,1.7216
2003-11-27,1.713,1.7156,1.7086,1.713
2003-11-26,1.711,1.7127,1.6948,1.7105
2003-11-25,1.6973,1.702,1.6933,1.6993
2003-11-24,1.6956,1.7065,1.6921,1.6963
2003-11-21,1.7023,1.7069,1.6992,1.7032
2003-11-20,1.7035,1.7079,1.6957,1.7043
2003-11-19,1.6957,1.7056,1.6942,1.6972
2003-11-18,1.7012,1.7051,1.6855,1.7026
2003-11-17,1.6922,1.6937,1.6857,1.6914
2003-11-14,1.6861,1.6912,1.6763,1.6864
2003-11-13,1.6858,1.6892,1.672,1.6864
2003-11-12,1.6722,1.6785,1.6641,1.6742
2003-11-11,1.6643,1.6727,1.6633,1.6648
2003-11-10,1.6744,1.676,1.6698,1.6717
2003-11-07,1.667,1.6763,1.6563,1.6761
2003-11-06,1.6725,1.6787,1.6641,1.6673
2003-11-05,1.6808,1.687,1.6698,1.6714
2003-11-04,1.6807,1.6842,1.667,1.6835
2003-11-03,1.6952,1.6978,1.6758,1.6765
2003-10-31,1.6952,1.6995,1.6901,1.694
2003-10-30,1.695,1.7072,1.694,1.6943
2003-10-29,1.7,1.708,1.695,1.6973
2003-10-28,1.6964,1.6995,1.6871,1.6972
2003-10-27,1.6949,1.6976,1.69,1.6933
2003-10-24,1.6945,1.6992,1.6923,1.6966
2003-10-23,1.694,1.699,1.6883,1.6969
2003-10-22,1.6718,1.6942,1.6712,1.6923
2003-10-21,1.672,1.6772,1.6677,1.6736
2003-10-20,1.6711,1.6813,1.6691,1.6706
2003-10-17,1.672,1.6785,1.6668,1.6778
2003-10-16,1.6721,1.6813,1.6648,1.6726
2003-10-15,1.6663,1.6763,1.6633,1.6671
2003-10-14,1.6667,1.6764,1.6528,1.6719
2003-10-13,1.6655,1.672,1.6526,1.6631
2003-10-10,1.6673,1.6722,1.6596,1.6645
2003-10-09,1.6642,1.6692,1.6555,1.6649
2003-10-08,1.6626,1.667,1.6581,1.6619
2003-10-07,1.6692,1.6777,1.66,1.6624
2003-10-06,1.66,1.6759,1.6575,1.6678
2003-10-03,1.6698,1.6734,1.6569,1.6634
2003-10-02,1.6689,1.6749,1.6633,1.671
2003-10-01,1.6611,1.6697,1.6526,1.6661
2003-09-30,1.665,1.6755,1.6577,1.661
2003-09-29,1.6576,1.6667,1.6444,1.6651
2003-09-26,1.6588,1.6627,1.6548,1.6582
2003-09-25,1.6582,1.663,1.6519,1.6586
2003-09-24,1.6525,1.6592,1.6466,1.6582
2003-09-23,1.651,1.6586,1.645,1.6526
2003-09-22,1.6488,1.6548,1.6406,1.6506
2003-09-19,1.6135,1.6375,1.6126,1.6328
2003-09-18,1.6094,1.6216,1.6059,1.6142
2003-09-17,1.5862,1.6099,1.5851,1.6092
2003-09-16,1.6011,1.6057,1.5845,1.5858
2003-09-15,1.605,1.6077,1.5995,1.6014
2003-09-12,1.5942,1.6068,1.5903,1.6034
2003-09-11,1.591,1.5976,1.5892,1.594
2003-09-10,1.5888,1.5947,1.587,1.5904
2003-09-09,1.5836,1.5927,1.5778,1.5892
2003-09-08,1.5885,1.5907,1.5827,1.5842
2003-09-05,1.5807,1.591,1.5774,1.5893
2003-09-04,1.5707,1.582,1.5659,1.5805
2003-09-03,1.5688,1.5762,1.5606,1.5712
2003-09-02,1.57,1.5747,1.5613,1.5691
2003-09-01,1.5785,1.5813,1.5686,1.5706
2003-08-29,1.5749,1.5828,1.5715,1.5752
2003-08-28,1.571,1.5786,1.5646,1.5744
2003-08-27,1.5715,1.5751,1.5654,1.5719
2003-08-26,1.5713,1.5746,1.561,1.5718
2003-08-25,1.5733,1.5791,1.5677,1.5713
2003-08-22,1.5768,1.5796,1.5698,1.5752
2003-08-21,1.5951,1.5957,1.5744,1.5762
2003-08-20,1.5879,1.5968,1.5851,1.5954
2003-08-19,1.588,1.5914,1.5803,1.5884
2003-08-18,1.5961,1.5987,1.5868,1.5885
2003-08-15,1.5995,1.6045,1.592,1.5965
2003-08-14,1.6059,1.6138,1.5976,1.5996
2003-08-13,1.6029,1.6097,1.5961,1.6063
2003-08-12,1.6075,1.6093,1.5988,1.6033
2003-08-11,1.6027,1.6103,1.5978,1.6074
2003-08-08,1.618,1.6189,1.602,1.602
2003-08-07,1.6084,1.619,1.6045,1.6177
2003-08-06,1.6089,1.6194,1.6026,1.6075
2003-08-05,1.6088,1.6143,1.6014,1.6086
2003-08-04,1.611,1.6153,1.6059,1.6092
2003-08-01,1.609,1.6126,1.5999,1.608
2003-07-31,1.6174,1.6179,1.6047,1.6097
2003-07-30,1.6243,1.6253,1.6141,1.6175
2003-07-29,1.6255,1.6311,1.6209,1.6243
2003-07-28,1.6207,1.6292,1.6167,1.6259
2003-07-25,1.6144,1.6238,1.6109,1.6201
2003-07-24,1.6075,1.6156,1.6056,1.6144
2003-07-23,1.5979,1.6102,1.5923,1.6081
2003-07-22,1.5994,1.6051,1.59,1.5967
2003-07-21,1.5781,1.6024,1.5775,1.6004
2003-07-18,1.594,1.5982,1.582,1.59
2003-07-17,1.5947,1.5995,1.5844,1.5943
2003-07-16,1.5914,1.5965,1.585,1.595
2003-07-15,1.6146,1.6151,1.59,1.5911
2003-07-14,1.6305,1.631,1.6141,1.617
2003-07-11,1.6357,1.6385,1.6296,1.6298
2003-07-10,1.6344,1.639,1.6214,1.6358
2003-07-09,1.6341,1.6368,1.627,1.6344
2003-07-08,1.6494,1.6513,1.6309,1.6337
2003-07-07,1.6668,1.6682,1.647,1.6493
2003-07-04,1.6689,1.672,1.6644,1.6665
2003-07-03,1.6636,1.6744,1.6599,1.6692
2003-07-02,1.6628,1.6671,1.6599,1.6637
2003-07-01,1.655,1.6651,1.6512,1.6628
2003-06-30,1.649,1.6571,1.6452,1.655
2003-06-27,1.6616,1.663,1.6447,1.6464
2003-06-26,1.6702,1.6746,1.6592,1.6616
2003-06-25,1.6635,1.6797,1.6602,1.67
2003-06-24,1.6678,1.6708,1.6582,1.6638
2003-06-23,1.6605,1.6696,1.6545,1.6648
2003-06-20,1.6777,1.6819,1.6577,1.6602
2003-06-19,1.6789,1.6805,1.6679,1.6774
2003-06-18,1.6838,1.6861,1.6745,1.6787
2003-06-17,1.6775,1.6902,1.6749,1.6842
2003-06-16,1.6725,1.6883,1.6705,1.678
2003-06-13,1.668,1.675,1.6628,1.6721
2003-06-12,1.6666,1.6789,1.6647,1.6679
2003-06-11,1.6508,1.67,1.649,1.6671
2003-06-10,1.6449,1.6573,1.6409,1.6514
2003-06-09,1.658,1.6654,1.642,1.6452
2003-06-06,1.6604,1.6709,1.6541,1.6612
2003-06-05,1.6328,1.6619,1.628,1.6603
2003-06-04,1.6277,1.6343,1.627,1.633
2003-06-03,1.6379,1.6425,1.6234,1.6281
2003-06-02,1.6271,1.6397,1.625,1.6382
2003-05-30,1.6517,1.6544,1.6359,1.6384
2003-05-29,1.6367,1.6549,1.6315,1.6514
2003-05-28,1.639,1.6438,1.6301,1.6366
2003-05-27,1.638,1.6465,1.6369,1.6396
2003-05-26,1.6334,1.6417,1.6327,1.6376
2003-05-23,1.6356,1.645,1.6306,1.6368
2003-05-22,1.6357,1.6394,1.631,1.636
2003-05-21,1.6401,1.6468,1.6349,1.6354
2003-05-20,1.632,1.6433,1.6302,1.6403
2003-05-19,1.6274,1.6379,1.625,1.6318
2003-05-16,1.6206,1.6296,1.6175,1.624
2003-05-15,1.6174,1.6277,1.6123,1.6207
2003-05-14,1.6088,1.6215,1.6057,1.6176
2003-05-13,1.6088,1.6115,1.6038,1.6088
2003-05-12,1.6079,1.6146,1.6037,1.609
2003-05-09,1.5997,1.6093,1.599,1.604
2003-05-08,1.5971,1.6079,1.5917,1.6
2003-05-07,1.6163,1.6177,1.59,1.5971
2003-05-06,1.6066,1.6186,1.6046,1.6162
2003-05-05,1.6032,1.6073,1.6013,1.6063
2003-05-02,1.6089,1.6119,1.6001,1.6033
2003-05-01,1.5983,1.6134,1.5969,1.6091
2003-04-30,1.5938,1.6035,1.5907,1.5985
2003-04-29,1.5888,1.5944,1.5858,1.594
2003-04-28,1.5925,1.5984,1.588,1.5887
2003-04-25,1.5931,1.5957,1.5861,1.5881
2003-04-24,1.5862,1.5978,1.583,1.5931
2003-04-23,1.5763,1.587,1.5713,1.5861
2003-04-22,1.5613,1.5804,1.5592,1.5765
2003-04-21,1.57,1.5751,1.5582,1.5611
2003-04-18,1.5709,1.5756,1.5694,1.5707
2003-04-17,1.5798,1.5844,1.5698,1.5707
2003-04-16,1.571,1.5806,1.5684,1.5799
2003-04-15,1.5727,1.5747,1.5667,1.5707
2003-04-14,1.5698,1.5768,1.5679,1.5727
2003-04-11,1.5719,1.5733,1.5657,1.5707
2003-04-10,1.5633,1.5743,1.5621,1.5722
2003-04-09,1.5549,1.5642,1.5503,1.5631
2003-04-08,1.5534,1.556,1.5486,1.5553
2003-04-07,1.5557,1.559,1.5458,1.5512
2003-04-04,1.5695,1.573,1.5585,1.5605
2003-04-03,1.5654,1.5737,1.5588,1.5696
2003-04-02,1.5774,1.5815,1.564,1.5657
2003-04-01,1.5799,1.5835,1.5712,1.577
2003-03-31,1.5742,1.5824,1.5728,1.58
2003-03-28,1.5638,1.5777,1.5604,1.5767
2003-03-27,1.5739,1.5788,1.562,1.5638
2003-03-26,1.5715,1.5769,1.5694,1.5739
2003-03-25,1.5736,1.5795,1.5682,1.5715
2003-03-24,1.5649,1.5779,1.5639,1.5738
2003-03-21,1.5656,1.5695,1.5587,1.5631
2003-03-20,1.5617,1.57,1.5615,1.5657
2003-03-19,1.5668,1.5677,1.5534,1.5615
2003-03-18,1.5709,1.5713,1.5601,1.5667
2003-03-17,1.5856,1.5904,1.5658,1.5705
2003-03-14,1.601,1.6024,1.5788,1.5836
2003-03-13,1.6117,1.6134,1.5995,1.601
2003-03-12,1.605,1.6157,1.6042,1.6116
2003-03-11,1.5999,1.6077,1.5974,1.6056
2003-03-10,1.6025,1.6037,1.5927,1.6
2003-03-07,1.6021,1.6092,1.5957,1.6008
2003-03-06,1.6022,1.6067,1.5977,1.6022
2003-03-05,1.581,1.6042,1.5801,1.6023
2003-03-04,1.5784,1.5857,1.5779,1.5809
2003-03-03,1.5722,1.5808,1.5709,1.5783
2003-02-28,1.5808,1.5841,1.5716,1.5733
2003-02-27,1.579,1.5873,1.5754,1.5801
2003-02-26,1.5739,1.5837,1.5713,1.5794
2003-02-25,1.5846,1.589,1.57,1.5741
2003-02-24,1.5755,1.5876,1.5737,1.5849
2003-02-21,1.5933,1.5977,1.5768,1.579
2003-02-20,1.5971,1.6019,1.5907,1.5936
2003-02-19,1.5907,1.5977,1.5892,1.5974
2003-02-18,1.5993,1.6035,1.5898,1.5911
2003-02-17,1.6101,1.6117,1.5967,1.599
2003-02-14,1.6207,1.6229,1.6097,1.6114
2003-02-13,1.6155,1.6242,1.6148,1.6207
2003-02-12,1.6179,1.6222,1.6127,1.6156
2003-02-11,1.628,1.629,1.6138,1.6181
2003-02-10,1.6313,1.6354,1.6263,1.6276
2003-02-07,1.6369,1.6416,1.6232,1.6313
2003-02-06,1.6437,1.6476,1.6335,1.637
2003-02-05,1.6484,1.6536,1.6383,1.6435
2003-02-04,1.6405,1.6499,1.6398,1.6483
2003-02-03,1.6478,1.6482,1.6356,1.6406
2003-01-31,1.6526,1.6569,1.642,1.6466
2003-01-30,1.6466,1.6532,1.6394,1.652
2003-01-29,1.6392,1.6495,1.6387,1.6467
2003-01-28,1.6361,1.6415,1.6301,1.6395
2003-01-27,1.634,1.6411,1.628,1.6359
2003-01-24,1.6219,1.6354,1.6205,1.6339
2003-01-23,1.6179,1.6241,1.6148,1.6219
2003-01-22,1.6159,1.6189,1.6086,1.6174
2003-01-21,1.6088,1.6175,1.6012,1.6155
2003-01-20,1.612,1.6122,1.6034,1.609
2003-01-17,1.611,1.6198,1.6082,1.6134
2003-01-16,1.6037,1.615,1.6014,1.6114
2003-01-15,1.6057,1.6072,1.5953,1.6038
2003-01-14,1.6002,1.6117,1.5983,1.6053
2003-01-13,1.6077,1.6095,1.5988,1.6001
2003-01-10,1.6053,1.6147,1.6038,1.6091
2003-01-09,1.6115,1.6163,1.6024,1.6054
2003-01-08,1.604,1.6148,1.5961,1.6116
2003-01-07,1.608,1.6087,1.6016,1.6038
2003-01-06,1.6091,1.616,1.6061,1.6078
2003-01-03,1.5929,1.6089,1.59,1.6069
2003-01-02,1.6106,1.6112,1.5914,1.5926
2003-01-01,1.6112,1.6121,1.6089,1.6107
2002-12-31,1.6051,1.6137,1.5997,1.6109
2002-12-30,1.6031,1.6057,1.6009,1.605
2002-12-27,1.5993,1.6039,1.5983,1.6033
2002-12-26,1.5942,1.5995,1.5935,1.5994
2002-12-25,1.5948,1.598,1.592,1.5953
2002-12-24,1.5912,1.5972,1.5891,1.5947
2002-12-23,1.6025,1.6066,1.5864,1.5916
2002-12-20,1.6034,1.605,1.5995,1.6026
2002-12-19,1.6004,1.6059,1.5978,1.6035
2002-12-18,1.5982,1.6028,1.5952,1.6004
2002-12-17,1.5917,1.6018,1.5891,1.5983
2002-12-16,1.5889,1.5935,1.5848,1.5919
2002-12-13,1.5813,1.5909,1.5768,1.5893
2002-12-12,1.5763,1.5822,1.5721,1.5815
2002-12-11,1.5715,1.5773,1.5683,1.5766
2002-12-10,1.5776,1.5837,1.5677,1.5714
2002-12-09,1.5786,1.5799,1.5744,1.5777
2002-12-06,1.5703,1.5798,1.5675,1.5744
2002-12-05,1.5678,1.5735,1.5658,1.5708
2002-12-04,1.5687,1.5759,1.5671,1.5679
2002-12-03,1.5581,1.5716,1.5548,1.5688
2002-12-02,1.5572,1.5597,1.5447,1.5588
2002-11-29,1.5515,1.5576,1.5464,1.5561
2002-11-28,1.5461,1.5546,1.5444,1.5516
2002-11-27,1.5508,1.5539,1.5409,1.5458
2002-11-26,1.5637,1.5662,1.5453,1.5507
2002-11-25,1.5775,1.5788,1.5624,1.5633
2002-11-22,1.5786,1.5849,1.5767,1.5787
2002-11-21,1.5731,1.5815,1.5703,1.5782
2002-11-20,1.5792,1.5811,1.5698,1.5733
2002-11-19,1.5808,1.5912,1.5771,1.5796
2002-11-18,1.5806,1.5827,1.5771,1.5808
2002-11-15,1.5804,1.5816,1.5728,1.5796
2002-11-14,1.5846,1.5895,1.5775,1.5802
2002-11-13,1.5879,1.59,1.5838,1.5845
2002-11-12,1.5858,1.593,1.5832,1.5882
2002-11-11,1.5903,1.5966,1.5855,1.5859
2002-11-08,1.5804,1.5928,1.5775,1.5907
2002-11-07,1.5641,1.5813,1.5617,1.5809
2002-11-06,1.5626,1.5643,1.5558,1.564
2002-11-05,1.5556,1.5672,1.555,1.5626
2002-11-04,1.564,1.5647,1.5521,1.5555
2002-11-01,1.5641,1.5674,1.5606,1.5632
2002-10-31,1.5576,1.5652,1.555,1.5641
2002-10-30,1.5579,1.559,1.5544,1.5577
2002-10-29,1.5588,1.5605,1.5542,1.5582
2002-10-28,1.5507,1.5618,1.5447,1.5591
2002-10-25,1.5513,1.5566,1.5505,1.5505
2002-10-24,1.5474,1.5517,1.5443,1.5512
2002-10-23,1.5471,1.5508,1.5421,1.5473
2002-10-22,1.5433,1.5493,1.5409,1.5473
2002-10-21,1.5459,1.5513,1.5407,1.5433
2002-10-18,1.5514,1.5517,1.5429,1.5456
2002-10-17,1.5537,1.5578,1.5489,1.5514
2002-10-16,1.5509,1.556,1.5491,1.5536
2002-10-15,1.5566,1.5593,1.548,1.5513
2002-10-14,1.5616,1.5665,1.5551,1.5568
2002-10-11,1.5642,1.5654,1.5576,1.5613
2002-10-10,1.5645,1.5685,1.5608,1.5645
2002-10-09,1.5532,1.5659,1.5502,1.5645
2002-10-08,1.5641,1.569,1.5517,1.5532
2002-10-07,1.564,1.5672,1.5615,1.5642
2002-10-04,1.5686,1.571,1.5637,1.5661
